id(a),a.type,a.tag,b.timestamp,b.type,id(c),c.type,c.tag
209,process,null,1620628517.365,Process_Create,9153,process,null
209,process,null,1620628517.365,Process_Create,9154,process,null
209,process,null,1620628517.365,Process_Create,211,process,null
209,process,null,1620628517.365,Process_Create,9152,process,null
209,process,null,1620628517.365,Process_Create,210,process,null
209,process,null,1620628517.365,Process_Create,7396,process,null
216,process,null,1620605710.74,Process_Create,9026,process,null
216,process,null,1620605710.74,Process_Create,221,process,null
216,process,null,1620605710.74,Process_Create,220,process,null
216,process,null,1620605710.74,Process_Create,196,process,null
216,process,null,1620605710.74,Process_Create,222,process,null
216,process,null,1620605710.74,Process_Create,219,process,null
216,process,null,1620605710.74,Process_Create,217,process,null
216,process,null,1620605710.74,Process_Create,218,process,null
216,process,null,1620605710.74,Process_Create,9028,process,null
220,process,null,1620605710.944,Process_Create,8456,process,null
220,process,null,1620605710.944,Process_Create,8468,process,null
222,process,null,1620605714.528,Process_Create,8470,process,null
222,process,null,1620605714.528,Process_Create,8469,process,null
223,process,null,1620564057.553,Process_Create,225,process,null
223,process,null,1620564057.553,Process_Create,226,process,null
223,process,null,1620564057.553,Process_Create,224,process,null
227,process,null,1620564057.977,Process_Create,229,process,null
227,process,null,1620564057.977,Process_Create,230,process,null
227,process,null,1620564057.977,Process_Create,231,process,null
227,process,null,1620564057.977,Process_Create,232,process,null
227,process,null,1620564057.977,Process_Create,233,process,null
227,process,null,1620564057.977,Process_Create,197,process,null
227,process,null,1620564057.977,Process_Create,228,process,null
227,process,null,1620564057.977,Process_Create,1660,process,null
227,process,null,1620564057.977,Process_Create,1661,process,null
231,process,null,1620564058.249,Process_Create,8473,process,null
231,process,null,1620564058.249,Process_Create,8518,process,null
233,process,null,1620564062.978,Process_Create,8520,process,null
233,process,null,1620564062.978,Process_Create,8519,process,null
234,process,null,1620629377.02,Process_Create,9294,process,null
234,process,null,1620629377.02,Process_Create,238,process,null
234,process,null,1620629377.02,Process_Create,236,process,null
234,process,null,1620629377.02,Process_Create,235,process,null
234,process,null,1620629377.02,Process_Create,9293,process,null
234,process,null,1620629377.02,Process_Create,198,process,null
234,process,null,1620629377.02,Process_Create,7453,process,null
234,process,null,1620629377.02,Process_Create,7397,process,null
234,process,null,1620629377.02,Process_Create,240,process,null
234,process,null,1620629377.02,Process_Create,239,process,null
234,process,null,1620629377.02,Process_Create,237,process,null
238,process,null,1620629377.236,Process_Create,8522,process,null
238,process,null,1620629377.236,Process_Create,8521,process,null
240,process,null,1620629381.232,Process_Create,8524,process,null
240,process,null,1620629381.232,Process_Create,8523,process,null
241,process,null,1620627901.955,Process_Create,7218,process,null
241,process,null,1620627901.955,Process_Create,7220,process,null
241,process,null,1620627901.955,Process_Create,7219,process,null
242,process,null,1620627977.512,Process_Create,7455,process,null
244,process,null,1620628524.285,open,8116,file,null
245,process,null,1620628524.285,open,8116,file,null
246,process,null,1620628524.285,open,8116,file,null
247,process,null,1620628524.285,open,8116,file,null
248,process,null,1620628524.285,open,8116,file,null
249,process,null,1620628524.293,open,8116,file,null
250,process,null,1620628524.293,open,8116,file,null
251,process,null,1620628524.297,open,8116,file,null
252,process,null,1620628524.297,open,8116,file,null
253,process,null,1620628524.297,open,8116,file,null
254,process,null,1620628524.297,open,8116,file,null
255,process,null,1620628524.301,open,8116,file,null
256,process,null,1620628524.305,open,8116,file,null
257,process,null,1620628524.305,open,8116,file,null
258,process,null,1620628524.305,open,8116,file,null
259,process,null,1620628524.305,open,8116,file,null
260,process,null,1620628524.309,open,8116,file,null
261,process,null,1620628524.309,open,8116,file,null
262,process,null,1620628524.309,open,8116,file,null
263,process,null,1620628524.309,open,8116,file,null
264,process,null,1620628524.309,open,8116,file,null
265,process,null,1620628524.313,open,8116,file,null
266,process,null,1620628524.313,open,8116,file,null
267,process,null,1620628524.313,open,8116,file,null
268,process,null,1620628524.313,open,8116,file,null
269,process,null,1620628524.313,open,8116,file,null
270,process,null,1620628524.317,open,8116,file,null
271,process,null,1620628524.317,open,8116,file,null
272,process,null,1620628524.325,open,8116,file,null
273,process,null,1620628524.325,open,8116,file,null
274,process,null,1620628524.325,open,8116,file,null
275,process,null,1620628524.329,open,8116,file,null
276,process,null,1620628524.337,open,8116,file,null
277,process,null,1620628524.337,open,8116,file,null
278,process,null,1620628524.337,open,8116,file,null
279,process,null,1620628524.337,open,8116,file,null
280,process,null,1620628524.337,open,8116,file,null
281,process,null,1620628524.337,open,8116,file,null
282,process,null,1620628524.337,open,8116,file,null
283,process,null,1620628524.337,open,8116,file,null
284,process,null,1620628524.341,open,8116,file,null
285,process,null,1620628524.341,open,8116,file,null
286,process,null,1620628524.341,open,8116,file,null
287,process,null,1620628524.341,open,8116,file,null
288,process,null,1620628524.341,open,8116,file,null
289,process,null,1620628524.345,open,8116,file,null
290,process,null,1620628524.345,open,8116,file,null
291,process,null,1620628524.345,open,8116,file,null
292,process,null,1620628524.345,open,8116,file,null
293,process,null,1620628524.345,open,8116,file,null
294,process,null,1620628524.345,open,8116,file,null
295,process,null,1620628524.345,open,8116,file,null
296,process,null,1620628524.345,open,8116,file,null
297,process,null,1620628524.349,open,8116,file,null
298,process,null,1620628524.349,open,8116,file,null
299,process,null,1620628524.349,open,8116,file,null
300,process,null,1620628524.349,open,8116,file,null
301,process,null,1620628524.349,open,8116,file,null
302,process,null,1620628524.349,open,8116,file,null
303,process,null,1620628524.349,open,8116,file,null
304,process,null,1620628524.349,open,8116,file,null
306,process,null,1620628524.673,Process_Create,7366,process,null
508,process,null,1620663949.000,Process_Create,511,process,null
508,process,null,1620663049.000,Process_Create,512,process,null
508,process,null,1620658549.000,Process_Create,523,process,null
508,process,null,1620664849.000,Process_Create,510,process,null
508,process,null,1620660349.000,Process_Create,523,process,null
508,process,null,1620657291.000,Process_Create,609,process,null
508,process,null,1620662149.000,Process_Create,520,process,null
508,process,null,1620659449.000,Process_Create,523,process,null
508,process,null,1620657649.000,Process_Create,580,process,null
508,process,null,1620665342.000,Process_Create,509,process,null
508,process,null,1620657290.000,Process_Create,634,process,null
508,process,null,1620661249.000,Process_Create,521,process,null
513,process,attack,1620662267.000,File_System,506,file,attack
513,process,attack,1620657299.000,Process_Create,596,process,attack
513,process,attack,1620657295.000,Process_Create,605,process,attack
513,process,attack,1620662265.000,Process_Create,515,process,attack
513,process,attack,1620657937.000,Process_Create,571,process,attack
513,process,attack,1620657299.000,Process_Create,591,process,attack
513,process,attack,1620657301.000,Process_Create,589,process,attack
513,process,attack,1620657292.000,Process_Create,606,process,attack
513,process,attack,1620660546.000,Process_Create,522,process,attack
513,process,attack,1620657298.000,Process_Create,598,process,attack
513,process,attack,1620657297.000,Process_Create,599,process,attack
513,process,attack,1620657297.000,Process_Create,601,process,attack
513,process,attack,1620657659.000,Process_Create,578,process,attack
513,process,attack,1620657299.000,Process_Create,590,process,attack
513,process,attack,1620657299.000,Process_Create,594,process,attack
513,process,attack,1620657297.000,Process_Create,602,process,attack
513,process,attack,1620657299.000,Process_Create,595,process,attack
513,process,attack,1620657636.000,Process_Create,564,process,attack
513,process,attack,1620660321.000,Process_Create,524,process,attack
513,process,attack,1620657301.000,Process_Create,585,process,attack
513,process,attack,1620662253.000,Process_Create,516,process,attack
513,process,attack,1620657885.000,Process_Create,574,process,attack
513,process,attack,1620658555.000,Process_Create,570,process,attack
513,process,attack,1620657397.000,Process_Create,584,process,attack
513,process,attack,1620657299.000,Process_Create,593,process,attack
513,process,attack,1620657454.000,Process_Create,582,process,attack
513,process,attack,1620662320.000,Process_Create,514,process,attack
513,process,attack,1620657301.000,Process_Create,587,process,attack
513,process,attack,1620657296.000,Process_Create,604,process,attack
513,process,attack,1620657425.000,Process_Create,583,process,attack
513,process,attack,1620657301.000,Process_Create,588,process,attack
513,process,attack,1620657297.000,Process_Create,603,process,attack
513,process,attack,1620657301.000,Registry_object_added_or_deleted,728,TargetObject,attack
513,process,attack,1620657301.000,Registry_value_set,768,TargetObject,attack
513,process,attack,1620660321.000,Registry_value_set,740,TargetObject,attack
513,process,attack,1620660539.000,Registry_value_set,737,TargetObject,attack
513,process,attack,1620662267.000,Registry_value_set,729,TargetObject,attack
513,process,attack,1620662266.000,Registry_value_set,734,TargetObject,attack
513,process,attack,1620658553.000,Registry_value_set,741,TargetObject,attack
513,process,attack,1620657401.000,Registry_value_set,760,TargetObject,attack
513,process,attack,1620657410.000,Registry_value_set,757,TargetObject,attack
513,process,attack,1620657300.000,Registry_value_set,771,TargetObject,attack
513,process,attack,1620657937.000,Registry_value_set,743,TargetObject,attack
513,process,attack,1620657302.000,Registry_value_set,767,TargetObject,attack
513,process,attack,1620657443.000,Registry_value_set,750,TargetObject,attack
513,process,attack,1620657292.000,Registry_value_set,779,TargetObject,attack
513,process,attack,1620657601.000,Registry_value_set,749,TargetObject,attack
513,process,attack,1620657398.000,Registry_value_set,764,TargetObject,attack
513,process,attack,1620657400.000,Registry_value_set,762,TargetObject,attack
513,process,attack,1620662266.000,Registry_value_set,733,TargetObject,attack
513,process,attack,1620657442.000,Registry_value_set,751,TargetObject,attack
513,process,attack,1620657306.000,Registry_value_set,766,TargetObject,attack
513,process,attack,1620660321.000,Registry_value_set,739,TargetObject,attack
513,process,attack,1620657433.000,Registry_value_set,753,TargetObject,attack
513,process,attack,1620657300.000,Registry_value_set,770,TargetObject,attack
513,process,attack,1620657400.000,Registry_value_set,761,TargetObject,attack
513,process,attack,1620657439.000,Registry_value_set,752,TargetObject,attack
513,process,attack,1620657876.000,Registry_value_set,746,TargetObject,attack
513,process,attack,1620657291.000,Registry_value_set,780,TargetObject,attack
513,process,attack,1620662267.000,Registry_value_set,730,TargetObject,attack
513,process,attack,1620662267.000,Registry_value_set,731,TargetObject,attack
513,process,attack,1620662267.000,Registry_value_set,732,TargetObject,attack
513,process,attack,1620662266.000,Registry_value_set,735,TargetObject,attack
513,process,attack,1620657405.000,Registry_value_set,758,TargetObject,attack
513,process,attack,1620657292.000,Registry_value_set,778,TargetObject,attack
513,process,attack,1620657415.000,Registry_value_set,756,TargetObject,attack
513,process,attack,1620660321.000,Registry_value_set,738,TargetObject,attack
513,process,attack,1620657301.000,Registry_value_set,769,TargetObject,attack
513,process,attack,1620662266.000,Registry_value_set,736,TargetObject,attack
513,process,attack,1620657291.000,Registry_value_set,781,TargetObject,attack
513,process,attack,1620657936.000,Registry_value_set,745,TargetObject,attack
